API Number,True Vertical Depth,Longitude,Latitude,BO/ft,MCF/ft,BOE/ft
423013597600,8712.7,-103.6866862,31.8249661,22,40,63
423013597600,8802.7,-103.6866855,31.8249637,22,40,63
423013597600,8893.68,-103.6866813,31.8249605,22,40,63
423013597600,8983.64,-103.686674,31.8249562,22,40,63
423013597600,9074.57,-103.6866651,31.8249507,22,40,63
423013597600,9164.52,-103.6866567,31.8249468,22,40,63
423013597600,9255.49,-103.6866498,31.8249437,22,40,63
423013597600,9345.46,-103.6866433,31.8249398,22,40,63
423013597600,9436.42,-103.6866365,31.8249361,22,40,63
423013597600,9526.41,-103.6866335,31.8249338,22,40,63
423013597600,9617.4,-103.6866356,31.824932,22,40,63
423013597600,9707.38,-103.6866392,31.824927,22,40,63
423013597600,9798.32,-103.6866423,31.8249186,22,40,63
423013597600,9888.28,-103.6866437,31.8249111,22,40,63
423013597600,9979.26,-103.6866434,31.8249056,22,40,63
423013597600,10069.24,-103.6866424,31.8249003,22,40,63
423013597600,10160.2,-103.6866432,31.8248933,22,40,63
423013597600,10250.15,-103.6866492,31.8248872,22,40,63
423013597600,10341.1,-103.6866583,31.8248838,22,40,63
423013597600,10432.04,-103.6866676,31.824881,22,40,63
423013597600,10521.99,-103.6866773,31.8248782,22,40,63
423013597600,10612.93,-103.6866876,31.8248754,22,40,63
423013597600,10702.86,-103.6866978,31.824873,22,40,63
423013597600,10803.81,-103.6867077,31.8248702,22,40,63
423013597600,10894.77,-103.6867155,31.8248671,22,40,63
423013597600,10984.74,-103.6867225,31.8248636,22,40,63
423013597600,11074.71,-103.6867284,31.8248595,22,40,63
423013597600,11165.68,-103.6867335,31.8248552,22,40,63
423013597600,11257.39,-103.6867353,31.8248369,22,40,63
423013597600,11344.49,-103.6867239,31.8247778,22,40,63
423013597600,11426.13,-103.6867105,31.8246687,22,40,63
423013597600,11499.24,-103.6866981,31.8245207,22,40,63
423013597600,11561.89,-103.6866873,31.8243436,22,40,63
423013597600,11613.79,-103.6866904,31.8241418,22,40,63
423013597600,11654.88,-103.6866993,31.8239188,22,40,63
423013597600,11685.78,-103.6867109,31.8236867,22,40,63
423013597600,11707.34,-103.686722,31.8234439,22,40,63
423013597600,11718.49,-103.6867278,31.8231985,22,40,63
423013597600,11723.31,-103.6867304,31.8229487,22,40,63
423013597600,11726.97,-103.6867279,31.8227014,22,40,63
423013597600,11730.21,-103.686722,31.8224541,22,40,63
423013597600,11730.08,-103.6867212,31.8222039,22,40,63
423013597600,11727.46,-103.6867264,31.8219565,22,40,63
423013597600,11726.34,-103.6867283,31.8217063,22,40,63
423013597600,11726.48,-103.6867331,31.8214589,22,40,63
423013597600,11728.37,-103.6867439,31.8212089,22,40,63
423013597600,11733.13,-103.6867507,31.8209618,22,40,63
423013597600,11737.25,-103.6867584,31.8207119,22,40,63
423013597600,11739.33,-103.6867719,31.8204648,22,40,63
423013597600,11739.75,-103.6867857,31.8202148,22,40,63
423013597600,11739.2,-103.6868013,31.8199677,22,40,63
423013597600,11738.15,-103.6868221,31.8197181,22,40,63
423013597600,11735.8,-103.6868471,31.8194716,22,40,63
423013597600,11735.32,-103.6868632,31.8192246,22,40,63
423013597600,11738.12,-103.6868671,31.8189745,22,40,63
423013597600,11741.54,-103.6868656,31.8187244,22,40,63
423013597600,11742.65,-103.6868628,31.818477,22,40,63
423013597600,11740.92,-103.6868582,31.8182296,22,40,63
423013597600,11737.35,-103.6868565,31.8179796,22,40,63
423013597600,11734,-103.6868644,31.8177296,22,40,63
423013597600,11732.14,-103.6868712,31.8174822,22,40,63
423013597600,11730.61,-103.686874,31.817232,22,40,63
423013597600,11728.68,-103.6868739,31.8169846,22,40,63
423013597600,11726.02,-103.6868733,31.8167344,22,40,63
423013597600,11723.13,-103.6868723,31.8164871,22,40,63
423013597600,11721.38,-103.6868718,31.8162369,22,40,63
423013597600,11720.89,-103.686869,31.8159894,22,40,63
423013597600,11719.5,-103.686863,31.8157392,22,40,63
423013597600,11719.36,-103.6868609,31.8154918,22,40,63
423013597600,11720.89,-103.6868668,31.8152444,22,40,63
423013597600,11722.84,-103.6868752,31.8149943,22,40,63
423013597600,11726.15,-103.6868798,31.814747,22,40,63
423013597600,11730.9,-103.6868819,31.8144971,22,40,63
423013597600,11736.01,-103.6868862,31.81425,22,40,63
423013597600,11738.32,-103.6868939,31.8139999,22,40,63
423013597600,11738.74,-103.6869052,31.8137526,22,40,63
423013597600,11737.41,-103.686914,31.8135026,22,40,63
423013597600,11734.17,-103.6869159,31.8132552,22,40,63
423013597600,11731.31,-103.6869135,31.8130051,22,40,63
423013597600,11728.48,-103.6869098,31.8127578,22,40,63
423013597600,11726.13,-103.686905,31.8125104,22,40,63
423013597600,11723.55,-103.6868984,31.8122603,22,40,63
423013597600,11722.18,-103.6869018,31.8120129,22,40,63
423013597600,11724.77,-103.6869152,31.8117631,22,40,63
423013597600,11728.5,-103.6869248,31.8115159,22,40,63
423013597600,11730.22,-103.6869322,31.8112685,22,40,63
423013597600,11731.07,-103.6869413,31.8110184,22,40,63
423013597600,11732.72,-103.6869499,31.8107711,22,40,63
423013597600,11735.51,-103.6869585,31.8105211,22,40,63
423013597600,11736.61,-103.686962,31.8102736,22,40,63
423013597600,11735.7,-103.6869562,31.8100235,22,40,63
423013597600,11732.37,-103.6869475,31.8097763,22,40,63
423013597600,11728.16,-103.6869454,31.8095291,22,40,63
423013597600,11724.67,-103.6869526,31.8092791,22,40,63
423013597600,11720.17,-103.6869636,31.8090321,22,40,63
423013597600,11720.65,-103.6869633,31.8087848,22,40,63
423013597600,11724.91,-103.6869585,31.8085349,22,40,63
423013597600,11728.15,-103.6869606,31.8082875,22,40,63
423013597600,11732.06,-103.6869625,31.8080375,22,40,63
423013597600,11733.44,-103.6869733,31.8077903,22,40,63
423013597600,11733.03,-103.6869931,31.8075406,22,40,63
423013597600,11733.31,-103.6870054,31.8072934,22,40,63
423013597600,11733.31,-103.6870131,31.8070432,22,40,63
423013597600,11731.44,-103.687017,31.8067959,22,40,63
423013597600,11729.49,-103.687007,31.8065459,22,40,63
423013597600,11727.9,-103.6869962,31.8062986,22,40,63
423013597600,11725.46,-103.6869904,31.8060485,22,40,63
423013597600,11724.69,-103.6869808,31.8058011,22,40,63
423013597600,11723.29,-103.6869849,31.8055511,22,40,63
423013597600,11722.12,-103.6870025,31.8053041,22,40,63
423013597600,11722.96,-103.6870182,31.805057,22,40,63
423013597600,11724.21,-103.6870336,31.8048071,22,40,63
423013597600,11726.49,-103.6870456,31.8045599,22,40,63
423013597600,11726.84,-103.6870554,31.8043098,22,40,63
423013597600,11723.24,-103.6870614,31.804024,22,40,63
423013597600,11719.97,-103.6870611,31.803774,22,40,63
423013597600,11718.72,-103.6870623,31.8035265,22,40,63
423013597600,11717.05,-103.687066,31.8032763,22,40,63
423013597600,11714.36,-103.6870623,31.803029,22,40,63
423013597600,11713.86,-103.6870539,31.8027789,22,40,63
423013597600,11715.32,-103.6870478,31.8025315,22,40,63
423013597600,11717.76,-103.6870439,31.8022813,22,40,63
423013597600,11717.9,-103.687039,31.8020339,22,40,63
423013597600,11714.02,-103.6870294,31.8017868,22,40,63
423013597600,11708.65,-103.6870172,31.8015372,22,40,63
423013597600,11705.75,-103.6869999,31.8012903,22,40,63
423013597600,11703.59,-103.6869859,31.8010405,22,40,63
423013597600,11699.24,-103.6869813,31.8007933,22,40,63
423013597600,11694.91,-103.6869808,31.8005433,22,40,63
423013597600,11693.73,-103.6869778,31.8002959,22,40,63
423013597600,11694.84,-103.6869781,31.8000457,22,40,63
423013597600,11695.67,-103.6869893,31.7997984,22,40,63
423013597600,11694.27,-103.6870043,31.7995486,22,40,63
423013597600,11690.75,-103.687011,31.7993014,22,40,63
423013597600,11687.2,-103.6870104,31.7990513,22,40,63
423013597600,11685.26,-103.6870034,31.798804,22,40,63
423013597600,11683.45,-103.6869981,31.7985539,22,40,63
423013597600,11680.21,-103.687002,31.7983066,22,40,63
423013597600,11677.44,-103.6870039,31.7980592,22,40,63
423013597600,11675,-103.6870053,31.7978091,22,40,63
423013597600,11673.48,-103.6870034,31.7975616,22,40,63
423013597600,11670.37,-103.6870044,31.7973143,22,40,63
423013597600,11664.85,-103.6870112,31.7970646,22,40,63
423013597600,11660.91,-103.6870175,31.7968174,22,40,63
423013597600,11658.19,-103.6870239,31.7965673,22,40,63
423013597600,11655.9,-103.6870309,31.7963971,22,40,63
423013597600,11653.5,-103.6870399,31.7962407,22,40,63
423013589100,0,-103.7367221,31.7951521,50,31,65
423013589100,199.98,-103.7367158,31.7951477,50,31,65
423013589100,293.94,-103.7367078,31.7951472,50,31,65
423013589100,386.79,-103.7366943,31.7951557,50,31,65
423013589100,478.5,-103.7366795,31.7951713,50,31,65
423013589100,571.18,-103.7366623,31.7951862,50,31,65
423013589100,662.89,-103.7366416,31.795195,50,31,65
423013589100,754.68,-103.7366219,31.7951976,50,31,65
423013589100,845.51,-103.7366039,31.7951986,50,31,65
423013589100,937.39,-103.7365891,31.7952011,50,31,65
423013589100,1028.31,-103.7365772,31.7952045,50,31,65
423013589100,1119.22,-103.7365653,31.7952088,50,31,65
423013589100,1315.99,-103.7365386,31.7952212,50,31,65
423013589100,1405.79,-103.7365221,31.7952291,50,31,65
423013589100,1496.3,-103.7364953,31.7952409,50,31,65
423013589100,1586.54,-103.7364614,31.7952554,50,31,65
423013589100,1675.72,-103.7364254,31.7952683,50,31,65
423013589100,1765.93,-103.7363888,31.7952783,50,31,65
423013589100,1856.27,-103.7363547,31.7952856,50,31,65
423013589100,1945.58,-103.7363209,31.7952954,50,31,65
423013589100,2034.78,-103.7362856,31.7953088,50,31,65
423013589100,2125.05,-103.7362522,31.7953223,50,31,65
423013589100,2215.47,-103.7362227,31.795335,50,31,65
423013589100,2304.97,-103.7361977,31.7953498,50,31,65
423013589100,2395.44,-103.7361753,31.7953686,50,31,65
423013589100,2484.84,-103.7361519,31.7953892,50,31,65
423013589100,2576.14,-103.7361268,31.7954116,50,31,65
423013589100,2666.41,-103.7361011,31.7954343,50,31,65
423013589100,2757.35,-103.7360649,31.7954563,50,31,65
423013589100,2846.79,-103.7360166,31.795477,50,31,65
423013589100,2936.01,-103.7359634,31.795496,50,31,65
423013589100,3026.44,-103.7359121,31.7955117,50,31,65
423013589100,3116.35,-103.7358697,31.7955244,50,31,65
423013589100,3207.64,-103.7358351,31.7955352,50,31,65
423013589100,3298.1,-103.7358054,31.7955449,50,31,65
423013589100,3388.45,-103.7357729,31.7955558,50,31,65
423013589100,3479.63,-103.7357361,31.7955681,50,31,65
423013589100,3569.81,-103.7356989,31.7955781,50,31,65
423013589100,3660.88,-103.7356588,31.7955885,50,31,65
423013589100,3750.88,-103.7356184,31.795602,50,31,65
423013589100,3841.11,-103.735585,31.7956173,50,31,65
423013589100,3931.64,-103.7355612,31.7956322,50,31,65
423013589100,4021.22,-103.7355392,31.7956472,50,31,65
423013589100,4111.6,-103.7355118,31.7956644,50,31,65
423013589100,4200.83,-103.7354809,31.7956828,50,31,65
423013589100,4291.04,-103.7354497,31.7957022,50,31,65
423013589100,4380.26,-103.7354194,31.795722,50,31,65
423013589100,4470.46,-103.7353881,31.7957416,50,31,65
423013589100,4559.67,-103.7353574,31.795761,50,31,65
423013589100,4649.87,-103.7353269,31.7957816,50,31,65
423013589100,4739.11,-103.7352975,31.7958017,50,31,65
423013589100,4829.39,-103.735269,31.7958212,50,31,65
423013589100,4918.85,-103.7352443,31.7958381,50,31,65
423013589100,5009.41,-103.7352222,31.795854,50,31,65
423013589100,5098.99,-103.7352016,31.7958699,50,31,65
423013589100,5189.6,-103.7351818,31.7958861,50,31,65
423013589100,5279.17,-103.7351622,31.7959033,50,31,65
423013589100,5369.72,-103.7351418,31.7959212,50,31,65
423013589100,5459.36,-103.7351249,31.7959378,50,31,65
423013589100,5550.09,-103.7351134,31.7959541,50,31,65
423013589100,5640.92,-103.7351025,31.7959663,50,31,65
423013589100,5730.86,-103.7350941,31.7959695,50,31,65
423013589100,5821.85,-103.7350891,31.7959673,50,31,65
423013589100,5911.84,-103.7350879,31.7959652,50,31,65
423013589100,6002.83,-103.7350918,31.7959642,50,31,65
423013589100,6092.82,-103.7350966,31.7959636,50,31,65
423013589100,6183.81,-103.7351012,31.7959641,50,31,65
423013589100,6273.8,-103.7351053,31.7959652,50,31,65
423013589100,6363.79,-103.73511,31.7959657,50,31,65
423013589100,6454.77,-103.7351159,31.7959663,50,31,65
423013589100,6545.75,-103.735122,31.795967,50,31,65
423013589100,6635.73,-103.7351277,31.7959673,50,31,65
423013589100,6726.71,-103.7351334,31.7959667,50,31,65
423013589100,6816.69,-103.7351395,31.7959653,50,31,65
423013589100,6907.67,-103.7351457,31.7959632,50,31,65
423013589100,6997.64,-103.7351513,31.7959607,50,31,65
423013589100,7088.63,-103.7351559,31.7959575,50,31,65
423013589100,7178.6,-103.7351603,31.7959535,50,31,65
423013589100,7269.57,-103.7351651,31.7959482,50,31,65
423013589100,7359.53,-103.7351701,31.7959424,50,31,65
423013589100,7450.49,-103.7351759,31.7959368,50,31,65
423013589100,7540.45,-103.7351817,31.7959316,50,31,65
423013589100,7631.41,-103.7351877,31.795926,50,31,65
423013589100,7721.37,-103.7351935,31.7959199,50,31,65
423013589100,7812.33,-103.7351984,31.7959143,50,31,65
423013589100,7902.31,-103.7352025,31.7959099,50,31,65
423013589100,7993.29,-103.735206,31.7959063,50,31,65
423013589100,8084.28,-103.735209,31.7959029,50,31,65
423013589100,8175.27,-103.735212,31.7959011,50,31,65
423013589100,8265.27,-103.7352141,31.7959004,50,31,65
423013589100,8356.27,-103.7352145,31.7959,50,31,65
423013589100,8446.26,-103.7352169,31.7958988,50,31,65
423013589100,8537.23,-103.7352237,31.7958953,50,31,65
423013589100,8628.18,-103.735231,31.7958903,50,31,65
423013589100,8718.15,-103.7352358,31.7958851,50,31,65
423013589100,8809.12,-103.7352381,31.7958798,50,31,65
423013589100,8899.11,-103.7352387,31.7958781,50,31,65
423013589100,8990.1,-103.7352379,31.7958826,50,31,65
423013589100,9080.07,-103.7352357,31.795889,50,31,65
423013589100,9171.05,-103.7352337,31.7958936,50,31,65
423013589100,9261.04,-103.7352324,31.7958949,50,31,65
423013589100,9442.04,-103.7352285,31.7958942,50,31,65
423013589100,9533.03,-103.735226,31.7958928,50,31,65
423013589100,9623.03,-103.7352262,31.79589,50,31,65
423013589100,9713.01,-103.7352299,31.7958855,50,31,65
423013589100,9803.98,-103.7352346,31.7958804,50,31,65
423013589100,9893.95,-103.7352387,31.7958759,50,31,65
423013589100,9984.93,-103.7352432,31.7958716,50,31,65
423013589100,10074.9,-103.7352489,31.7958681,50,31,65
423013589100,10165.87,-103.7352557,31.7958656,50,31,65
423013589100,10255.84,-103.7352626,31.7958639,50,31,65
423013589100,10346.81,-103.7352696,31.7958617,50,31,65
423013589100,10437.78,-103.7352763,31.7958588,50,31,65
423013589100,10552.75,-103.7352848,31.7958563,50,31,65
423013589100,10643.67,-103.7352879,31.7958472,50,31,65
423013589100,10732.5,-103.7352841,31.7958096,50,31,65
423013589100,10819,-103.7352759,31.7957329,50,31,65
423013589100,10897.95,-103.7352649,31.7956155,50,31,65
423013589100,10968.46,-103.7352515,31.7954581,50,31,65
423013589100,11026.38,-103.7352362,31.7952698,50,31,65
423013589100,11069.12,-103.735222,31.7950528,50,31,65
423013589100,11097.04,-103.735215,31.794815,50,31,65
423013589100,11117.01,-103.7352082,31.794571,50,31,65
423013589100,11131.83,-103.7352022,31.7943215,50,31,65
423013589100,11136.33,-103.7352094,31.7940718,50,31,65
423013589100,11136.26,-103.7352117,31.7940361,50,31,65
423013589100,11136.58,-103.7352266,31.7937834,50,31,65
423013589100,11139.68,-103.7352356,31.7935335,50,31,65
423013589100,11145.89,-103.7352385,31.7932811,50,31,65
423013589100,11151.04,-103.7352401,31.7930312,50,31,65
423013589100,11153.62,-103.735245,31.7927784,50,31,65
423013589100,11153.79,-103.7352606,31.7925313,50,31,65
423013589100,11152.54,-103.7352677,31.792284,50,31,65
423013589100,11151.49,-103.7352474,31.7920345,50,31,65
423013589100,11149.63,-103.7352108,31.791789,50,31,65
423013589100,11148.62,-103.7351761,31.7915406,50,31,65
423013589100,11147.59,-103.7351669,31.7912934,50,31,65
423013589100,11145.63,-103.7351723,31.791046,50,31,65
423013589100,11144.27,-103.7351774,31.7907958,50,31,65
423013589100,11143.1,-103.7351734,31.7905485,50,31,65
423013589100,11141.78,-103.7351608,31.7902985,50,31,65
423013589100,11140.67,-103.7351523,31.7900511,50,31,65
423013589100,11139.66,-103.7351601,31.7898038,50,31,65
423013589100,11138.3,-103.7351785,31.7895541,50,31,65
423013589100,11137.57,-103.7351802,31.7893067,50,31,65
423013589100,11133.65,-103.7351744,31.7890568,50,31,65
423013589100,11124.24,-103.7351775,31.7888107,50,31,65
423013589100,11114.7,-103.7351949,31.7885651,50,31,65
423013589100,11109.05,-103.7352177,31.7883162,50,31,65
423013589100,11107.6,-103.7352337,31.7880691,50,31,65
423013589100,11108.26,-103.7352447,31.7878191,50,31,65
423013589100,11108.22,-103.7352582,31.7875691,50,31,65
423013589100,11106.66,-103.7352759,31.7873221,50,31,65
423013589100,11104.83,-103.7352839,31.7870748,50,31,65
423013589100,11103.43,-103.7352731,31.7868248,50,31,65
423013589100,11102.64,-103.7352653,31.7865775,50,31,65
423013589100,11101.99,-103.7352848,31.7863307,50,31,65
423013589100,11103.24,-103.7353183,31.7860849,50,31,65
423013589100,11107.11,-103.7353476,31.7858361,50,31,65
423013589100,11110.73,-103.7353651,31.7855893,50,31,65
423013589100,11112.89,-103.7353773,31.7853394,50,31,65
423013589100,11114.55,-103.7353826,31.785092,50,31,65
423013589100,11116.44,-103.7353762,31.7848418,50,31,65
423013589100,11117.65,-103.7353682,31.7845945,50,31,65
423013589100,11118.37,-103.7353609,31.7843471,50,31,65
423013589100,11119.38,-103.735353,31.7840969,50,31,65
423013589100,11120.97,-103.7353439,31.7838496,50,31,65
423013589100,11119.65,-103.7353388,31.7836022,50,31,65
423013589100,11115.11,-103.7353379,31.7833523,50,31,65
423013589100,11110.55,-103.7353361,31.7831051,50,31,65
423013589100,11106.38,-103.7353385,31.7828579,50,31,65
423013589100,11103.13,-103.7353441,31.7826079,50,31,65
423013589100,11099.85,-103.7353488,31.7823606,50,31,65
423013589100,11099.95,-103.735353,31.7821132,50,31,65
423013589100,11104.27,-103.7353561,31.7818633,50,31,65
423013589100,11108.83,-103.7353579,31.7816161,50,31,65
423013589100,11112.31,-103.7353599,31.781366,50,31,65
423013589100,11112.69,-103.7353691,31.7811187,50,31,65
423013589100,11111.34,-103.7353853,31.7808716,50,31,65
423013589100,11110.67,-103.7353981,31.7806216,50,31,65
423013589100,11110.01,-103.7354063,31.7803742,50,31,65
423013589100,11109.04,-103.7354137,31.7801268,50,31,65
423013589100,11108.2,-103.7354137,31.7798766,50,31,65
423013589100,11107.23,-103.7354068,31.7796292,50,31,65
423013589100,11105.77,-103.7354011,31.7793791,50,31,65
423013589100,11104.7,-103.7353909,31.7791318,50,31,65
423013589100,11104,-103.7353738,31.7788819,50,31,65
423013589100,11102.9,-103.7353594,31.7786348,50,31,65
423013589100,11102.34,-103.7353533,31.7783874,50,31,65
423013589100,11102.09,-103.735356,31.7781371,50,31,65
423013589100,11101.33,-103.7353653,31.7778898,50,31,65
423013589100,11100.71,-103.7353798,31.7776426,50,31,65
423013589100,11100.22,-103.7353905,31.7773925,50,31,65
423013589100,11099.67,-103.7353903,31.7771451,50,31,65
423013589100,11099.82,-103.7353813,31.776895,50,31,65
423013589100,11099.99,-103.7353717,31.7766476,50,31,65
423013589100,11099.47,-103.7353691,31.7764001,50,31,65
423013589100,11099.09,-103.7353771,31.77615,50,31,65
423013589100,11097.92,-103.7353947,31.775903,50,31,65
423013589100,11096.16,-103.7354097,31.7756559,50,31,65
423013589100,11096.02,-103.7354167,31.7754057,50,31,65
423013589100,11096.43,-103.7354216,31.7751583,50,31,65
423013589100,11095.38,-103.7354294,31.7749081,50,31,65
423013589100,11094.62,-103.7354411,31.7746609,50,31,65
423013589100,11094.8,-103.73545,31.7744135,50,31,65
423013589100,11094.45,-103.735459,31.7741634,50,31,65
423013589100,11093.58,-103.7354771,31.7739164,50,31,65
423013589100,11092.25,-103.7355045,31.7736673,50,31,65
423013589100,11091.45,-103.7355318,31.7734209,50,31,65
423013589100,11090.75,-103.7355491,31.7731711,50,31,65
423013589100,11089.61,-103.7355726,31.7729246,50,31,65
423013589100,11088.75,-103.7356054,31.7726787,50,31,65
423013589100,11088.67,-103.7356245,31.772429,50,31,65
423013589100,11088.46,-103.7356307,31.7721816,50,31,65
423013589100,11088.56,-103.7356238,31.7719342,50,31,65
423013589100,11088.53,-103.7356186,31.7716841,50,31,65
423013589100,11087.15,-103.7356154,31.7714367,50,31,65
423013589100,11086.98,-103.7355943,31.7711872,50,31,65
423013589100,11086.22,-103.7355741,31.7709403,50,31,65
423013589100,11084.43,-103.7355597,31.7706932,50,31,65
423013589100,11083.77,-103.7355433,31.7704434,50,31,65
423013589100,11083.12,-103.7355339,31.770196,50,31,65
423013589100,11081.85,-103.7355294,31.7699486,50,31,65
423013589100,11080.24,-103.7355216,31.7696985,50,31,65
423013589100,11079.48,-103.7355045,31.7694514,50,31,65
423013589100,11078.64,-103.7354881,31.7692016,50,31,65
423013589100,11078.67,-103.7354725,31.7689546,50,31,65
423013589100,11077.6,-103.7354618,31.7687074,50,31,65
423013589100,11073.28,-103.7354645,31.7684574,50,31,65
423013589100,11068.55,-103.7354671,31.7682103,50,31,65
423013589100,11065.17,-103.7354753,31.7679631,50,31,65
423013589100,11064.44,-103.735485,31.767713,50,31,65
423013589100,11065.06,-103.7354883,31.7674655,50,31,65
423013589100,11064.8,-103.7354912,31.7673088,50,31,65
423013589100,11063.81,-103.735496,31.7671522,50,31,65
423013588900,0,-103.7311124,31.8099389,38,86,81
423013588900,205.99,-103.7311171,31.8099367,38,86,81
423013588900,295.97,-103.7311221,31.8099336,38,86,81
423013588900,385.94,-103.7311271,31.8099296,38,86,81
423013588900,474.93,-103.7311303,31.8099262,38,86,81
423013588900,564.93,-103.7311307,31.8099245,38,86,81
